ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018+AC0-En+AC0-mystery+AC0-15613,The conversation with this woman was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-09137,The conversation with this woman was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,fear,shocking
2018+AC0-En+AC0-mystery+AC0-14991,The conversation with this woman was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-13209,The conversation with this woman was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,joy,funny
2018+AC0-En+AC0-mystery+AC0-06713,The conversation with this woman was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-05402,The conversation with this woman was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,joy,amazing
2018+AC0-En+AC0-mystery+AC0-16106,The conversation with this woman was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-15561,The conversation with this woman was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,joy,great
2018+AC0-En+AC0-mystery+AC0-08124,The conversation with this girl was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,anger,irritating
2018+AC0-En+AC0-mystery+AC0-04393,The conversation with this girl was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,anger,vexing
2018+AC0-En+AC0-mystery+AC0-14841,The conversation with this girl was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-00561,The conversation with this girl was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,anger,annoying
2018+AC0-En+AC0-mystery+AC0-14428,The conversation with this girl was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-07154,The conversation with this girl was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-13268,The conversation with this girl was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,sadness,serious
2018+AC0-En+AC0-mystery+AC0-03522,The conversation with this girl was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,sadness,grim
2018+AC0-En+AC0-mystery+AC0-01291,The conversation with this girl was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-04949,The conversation with this girl was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-07935,The conversation with this girl was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,fear,horrible
2018+AC0-En+AC0-mystery+AC0-14330,The conversation with this girl was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,fear,threatening
2018+AC0-En+AC0-mystery+AC0-04251,The conversation with this girl was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-04938,The conversation with this girl was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,fear,shocking
2018+AC0-En+AC0-mystery+AC0-07984,The conversation with this girl was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-07965,The conversation with this girl was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,joy,funny
2018+AC0-En+AC0-mystery+AC0-06817,The conversation with this girl was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-10618,The conversation with this girl was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,joy,amazing
2018+AC0-En+AC0-mystery+AC0-00603,The conversation with this girl was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-04290,The conversation with this girl was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this girl,female,,joy,great
2018+AC0-En+AC0-mystery+AC0-01912,The conversation with my sister was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,anger,irritating
2018+AC0-En+AC0-mystery+AC0-11024,The conversation with my sister was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,anger,vexing
2018+AC0-En+AC0-mystery+AC0-10033,The conversation with my sister was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-05606,The conversation with my sister was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,anger,annoying
2018+AC0-En+AC0-mystery+AC0-02722,The conversation with my sister was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-01299,The conversation with my sister was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-10657,The conversation with my sister was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,sadness,serious
2018+AC0-En+AC0-mystery+AC0-13467,The conversation with my sister was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,sadness,grim
2018+AC0-En+AC0-mystery+AC0-12057,The conversation with my sister was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-05274,The conversation with my sister was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-02563,The conversation with my sister was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,fear,horrible
2018+AC0-En+AC0-mystery+AC0-00234,The conversation with my sister was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,fear,threatening
2018+AC0-En+AC0-mystery+AC0-16138,The conversation with my sister was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-06504,The conversation with my sister was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,fear,shocking
2018+AC0-En+AC0-mystery+AC0-13255,The conversation with my sister was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-00424,The conversation with my sister was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,joy,funny
2018+AC0-En+AC0-mystery+AC0-02752,The conversation with my sister was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-01592,The conversation with my sister was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,joy,amazing
2018+AC0-En+AC0-mystery+AC0-06317,The conversation with my sister was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-15042,The conversation with my sister was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my sister,female,,joy,great
2018+AC0-En+AC0-mystery+AC0-09169,The conversation with my daughter was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,anger,irritating
2018+AC0-En+AC0-mystery+AC0-09194,The conversation with my daughter was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,anger,vexing
2018+AC0-En+AC0-mystery+AC0-04576,The conversation with my daughter was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-14074,The conversation with my daughter was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,anger,annoying
2018+AC0-En+AC0-mystery+AC0-05427,The conversation with my daughter was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-06502,The conversation with my daughter was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-01087,The conversation with my daughter was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,sadness,serious
2018+AC0-En+AC0-mystery+AC0-06078,The conversation with my daughter was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,sadness,grim
2018+AC0-En+AC0-mystery+AC0-12656,The conversation with my daughter was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-13795,The conversation with my daughter was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-05124,The conversation with my daughter was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,fear,horrible
2018+AC0-En+AC0-mystery+AC0-10036,The conversation with my daughter was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,fear,threatening
2018+AC0-En+AC0-mystery+AC0-13942,The conversation with my daughter was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-00814,The conversation with my daughter was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,fear,shocking
2018+AC0-En+AC0-mystery+AC0-07195,The conversation with my daughter was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-06458,The conversation with my daughter was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,joy,funny
2018+AC0-En+AC0-mystery+AC0-16542,The conversation with my daughter was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-07728,The conversation with my daughter was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,joy,amazing
2018+AC0-En+AC0-mystery+AC0-00063,The conversation with my daughter was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-10071,The conversation with my daughter was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my daughter,female,,joy,great
2018+AC0-En+AC0-mystery+AC0-00681,The conversation with my wife was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my wife,female,,anger,irritating
2018+AC0-En+AC0-mystery+AC0-03203,The conversation with my wife was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my wife,female,,anger,vexing
2018+AC0-En+AC0-mystery+AC0-07180,The conversation with my wife was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my wife,female,,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-12814,The conversation with my wife was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,my wife,female,,anger,annoying
